CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,CHP_SHIFT,POPULATION,CNTY_CITY_LOC,SPECIAL_COND,BEAT_TYPE,CHP_BEAT_TYPE,CITY_DIVISION_LAPD,CHP_BEAT_CLASS,BEAT_NUMBER,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,WEATHER_1,WEATHER_2,STATE_HWY_IND,CALTRANS_COUNTY,CALTRANS_DISTRICT,STATE_ROUTE,ROUTE_SUFFIX,POSTMILE_PREFIX,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,SIDE_OF_HWY,TOW_AWAY,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,PCF_CODE_OF_VIOL,PCF_VIOL_CATEGORY,PCF_VIOLATION,PCF_VIOL_SUBSECTION,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,ROAD_COND_2,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,NOT_PRIVATE_PROPERTY,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,PRIMARY_RAMP,SECONDARY_RAMP,LATITUDE,LONGITUDE,COUNTY,CITY,POINT_X,POINT_Y
8378132,2017,2017-06-19,3801,2017-05-05,0850,2338,SOUTH,5,5,7,3801,0,0,0,,0,3B14A,"MARKET ST","12TH ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,08,22107,,N,B,G,A,A,H,-,A,D,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.42026,37.77439999
8378131,2017,2017-06-14,3801,2017-05-18,1452,A22699,CENTR,4,5,7,3801,0,0,0,,0,3A14C,"PACIFIC AV","KEYES ALY",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,13,22515,A,N,H,D,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.41051997,37.79645989
8378128,2017,2017-06-19,3801,2017-05-04,2045,2017,MISSI,4,5,7,3801,0,0,0,,0,3D16D,"S VAN NESS AV","17TH ST",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,3,2,A,-,12,21453,A,N,D,C,A,A,H,-,C,A,0,,,,,Y,,A,07,0,0,3,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.41733986,37.76356
8378123,2017,2017-06-14,3801,2017-05-09,0249,1766,INGLE,2,5,7,3801,0,0,0,,0,4B3C,"MISSION ST","WHITTIER ST",43.00,S,N,A,-,N,,,,,,,,,,Y,2,0,2,4,A,-,00,23153,F,N,G,B,F,A,H,-,C,A,0,Y,,,,Y,,A,01,2,0,0,0,2,0,0,0,0,-,-,37.71035,-122.44832,"SAN FRANCISCO","SAN FRANCISCO",-122.44849977,37.71029233
8378122,2017,2017-06-14,3801,2017-05-12,1732,1636,TARAV,5,5,7,3801,0,0,0,,0,3I11D,"LINCOLN WY","8TH AV",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,07,21658,A,N,B,C,A,A,H,-,A,D,0,,,Y,,Y,,A,01,0,1,0,0,0,0,0,0,1,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.46534999,37.76597995
8378119,2017,2017-06-14,3801,2017-05-27,1135,777,TARAV,6,5,7,3801,0,0,0,,0,311A,"LINCOLN WY","30TH AV",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.4890399,37.76493996
8378115,2017,2017-06-14,3801,2017-05-29,1805,A22416,RICHM,1,5,7,3801,0,0,0,,0,901,"MARTIN LUTHER KING JR DR","CROSSOVER DR",0.00,,Y,A,-,N,,,,,,,,,,N,2,0,1,2,A,-,09,21801,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,1,0,0,0,0,0,1,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.47737996,37.76604
8378107,2017,2017-06-14,3801,2017-05-09,1824,A21376,BAYV,2,5,7,3801,0,0,0,,0,0C4,"SAN BRUNO AV","HALE ST",5.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21801,A,N,D,C,A,A,H,-,A,A,0,,,Y,,Y,,A,01,0,1,0,0,0,0,0,0,1,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.4059128,37.73295751
8378103,2017,2017-06-14,3801,2017-05-10,0530,2452,CENTR,3,5,7,3801,0,0,0,,0,3A60,"BUSH ST","LARKIN ST",0.00,,Y,A,-,N,,,,,,,,,,Y,2,0,2,3,A,-,12,21453,A,N,D,C,A,A,H,-,C,A,0,,,Y,,Y,,A,01,2,0,0,0,0,0,0,0,2,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.41866993,37.78889995
8378099,2017,2017-06-14,3801,2017-05-10,1032,A10605,SOUTH,3,5,7,3801,0,0,0,,0,5CAR,"4TH ST","CHANNEL ST",24.00,S,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,08,22102,,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.39162428,37.77431047
8378095,2017,2017-06-14,3801,2017-05-12,1106,708,MISSI,5,5,7,3801,0,0,0,,0,3A15B,"14TH ST",MINNA,0.00,,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,08,22107,,N,H,G,A,A,H,-,A,D,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.41923986,37.76832989
8377890,2017,2017-06-13,3801,2017-05-17,2137,538,,3,5,7,3801,0,0,0,,0,3C14E,"FELTON ST","SAN BRUNO AV",0.00,,-,A,-,N,,,,,,,,,,Y,3,0,1,1,A,-,01,23152,A,N,E,I,A,A,H,-,C,A,0,,,,,Y,Y,A,01,0,1,0,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.40461987,37.73002996
8377865,2017,2017-06-13,3801,2017-05-24,1411,A21266,TARAV,3,5,7,3801,0,0,0,,0,3I16B,"PORTOLA DR","SANTA ANA AV",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21801,A,N,D,C,A,A,H,-,A,A,0,,,Y,,Y,,A,01,0,0,1,0,0,0,0,0,1,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.46833,37.73740995
8377779,2017,2018-04-09,3801,2017-05-03,1834,A22058,G,3,5,7,3801,0,0,0,,0,001,"PARK PRESIDIO BY PASS","FULTON ST",1014.00,S,N,B,E,Y,SF,4,1,-,-,4.840,H,-,S,Y,2,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,B,D,0,,,,,Y,,A,08,1,0,0,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.47447374,37.77261079
8376695,2017,2018-03-22,3801,2017-05-17,1016,A09145,SOUTH,3,5,7,3801,0,0,0,,0,3B29,"3RD ST","BRYANT ST",25.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.3959115,37.78135832
8376691,2017,2018-03-22,3801,2017-05-12,1210,1572,SOUTH,5,5,7,3801,0,0,0,,0,3B1A,"KING ST","5TH ST",155.00,E,N,A,-,N,,,,,,,,,,N,4,0,3,4,A,-,03,22350,A,N,C,C,A,A,H,-,A,A,0,,,,,Y,,-,,0,0,3,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.39596862,37.77495944
8376687,2017,2018-04-17,3801,2017-05-07,0109,2093,NORTH,7,5,7,3801,0,0,0,,0,3E13E,"VAN NESS AV","HAYES ST",0.00,,Y,A,-,Y,SF,4,101,-,T,5.010,I,5,S,Y,4,0,3,2,A,-,09,21801,A,N,D,C,A,A,H,-,C,A,0,,,,,Y,,D,22,0,0,3,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.41978329,37.77730726
8376542,2017,2017-06-06,3801,2017-03-23,2300,2707,RICHM,4,5,7,3801,0,0,0,,0,,"VALENCIA ST","16TH ST",0.00,,Y,-,-,N,,,,,,,,,,N,4,0,1,2,D,-,00,,,N,-,-,A,-,-,-,-,-,0,,,,,Y,,-,-,0,0,1,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.42189,37.7649099
8376098,2017,2017-06-01,3801,2017-01-17,1315,165,,2,5,7,3801,0,0,0,,0,3H11D,"CONGDON ST","SILVER AV",0.00,,Y,F,-,N,,,,,,,,,,N,4,0,1,2,A,-,03,22350,,N,B,D,A,-,G,-,A,A,0,,,Y,,Y,,C,02,0,0,1,0,0,0,0,0,1,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.42597989,37.72863993
8375918,2017,2017-06-14,3801,2017-05-10,1240,1766,CENTR,3,5,7,3801,0,0,0,,0,4B3C,"JEFFERSON ST","MASON ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,08,22107,,N,D,G,A,A,H,-,A,A,0,,Y,Y,,Y,,L,04,0,0,1,0,0,0,0,0,1,-,-,37.80851,-122.41413,"SAN FRANCISCO","SAN FRANCISCO",-122.41416987,37.80839991
8375917,2017,2017-06-13,3801,2017-05-29,1445,2097,PARK,1,5,7,3801,0,0,0,,0,3F13E,"HARRISON ST","14TH ST",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,1,3,A,-,03,22350,,N,C,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.41343986,37.76865989
8375914,2017,2018-03-22,3801,2017-05-15,1130,2293,SOUTH,1,5,7,3801,0,0,0,,0,1CAR,"1ST ST","HOWARD ST",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,A,0,,,,,Y,Y,-,,0,0,1,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.39603999,37.7885499
8375913,2017,2017-06-13,3801,2017-05-24,1818,A10100,INGLE,3,5,7,3801,0,0,0,,0,3H13D,"DIAMOND HEIGHTS BL","GOLD MINE DR",300.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,2,C,-,18,,,N,G,B,E,A,H,-,A,D,0,Y,,,,Y,,-,-,0,0,1,0,1,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.43855602,37.74403837
8375910,2017,2017-06-14,3801,2017-05-15,0747,1469,NORTH,1,5,7,3801,0,0,0,,0,,"PINE ST","STEINER ST",84.00,E,N,A,-,N,,,,,,,,,,Y,4,0,1,3,A,-,04,21703,,F,C,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.43500308,37.78778743
8375909,2017,2017-06-13,3801,2017-05-30,1954,1564,INGLE,2,5,7,3801,0,0,0,,0,3H16D,"VELASCO AV","CALGARY ST",0.00,,Y,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,03,22350,,M,C,E,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.41593989,37.70898994
8375906,2017,2017-06-14,3801,2017-05-07,1857,4178,CENTR,7,5,7,3801,0,0,0,,0,4B3A,"BAY ST","POWELL ST",0.00,,Y,A,-,N,,,,,,,,,,N,2,0,1,2,A,-,09,21801,A,N,D,C,A,A,H,-,A,A,0,,,Y,,Y,,A,01,1,0,0,0,0,0,0,0,1,-,-,37.80588,-122.41198,"SAN FRANCISCO","SAN FRANCISCO",-122.41193995,37.80583996
8375905,2017,2017-06-13,3801,2017-05-31,1832,33,CENTR,3,5,7,3801,0,0,0,,0,003,"GRANT ST","UNION ST",77.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,11,21955,,N,G,B,D,A,H,-,A,A,0,Y,,,,Y,,N,60,0,1,0,0,1,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.40755298,37.80042179
8375902,2017,2017-06-14,3801,2017-05-25,0650,1633,PARK,4,5,7,3801,0,0,0,,0,3P60,"FELL ST","LAGUNA ST",0.00,,Y,B,-,N,,,,,,,,,,,3,0,1,2,A,-,08,22107,,M,B,C,A,A,H,-,A,A,0,,,Y,,Y,,A,01,0,1,0,0,0,0,0,0,1,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.42604993,37.77553995
8375901,2017,2017-06-13,3801,2017-05-28,1718,2017,05281,7,5,7,3801,0,0,0,,0,3D63,"MARKET ST","CHURCH ST",10.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,-,,,N,G,B,E,A,H,-,A,A,0,Y,,,,Y,,N,60,0,1,0,0,1,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.42896407,37.76759026
8375897,2017,2017-06-13,3801,2017-05-02,2134,2204,NORTH,2,5,7,3801,0,0,0,,0,3E62,"VAN NESS AV","LOMBARD ST",60.00,S,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,04,21703,,N,C,C,A,A,H,-,C,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.42454954,37.80115695
8375894,2017,2017-06-14,3801,2017-05-24,1734,A20846,BAYVI,3,5,7,3801,0,0,0,,0,901,"INGALLS ST","NORTHRIDGE RD",9.00,N,N,A,-,N,,,,,,,,,,N,4,0,2,2,A,-,05,21650,1,N,A,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.37934328,37.73170459
8375893,2017,2017-06-13,3801,2017-05-22,1024,573,TENDE,1,5,7,3801,0,0,0,,0,4B2F,"MARKET ST","CYRIL MAGNIN ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,11,21453,D,N,G,B,B,A,H,-,A,A,0,Y,,,,Y,,N,60,0,0,1,0,1,0,0,0,0,-,-,37.78389,-122.40808,"SAN FRANCISCO","SAN FRANCISCO",-122.40805989,37.78399992
8375890,2017,2017-06-27,3801,2017-05-21,1309,203,MISSI,7,5,7,3801,0,0,0,,0,FOURCA,"VALENCIA ST","24TH ST",177.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,11,21954,A,N,G,B,E,A,H,-,A,D,0,Y,,,,Y,,N,60,0,0,1,0,1,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.42069877,37.7525947
8375889,2017,2017-06-13,3801,2017-05-22,0725,73,MISSI,1,5,7,3801,0,0,0,,0,4B6D,"16TH ST","POTRERO AV",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,10,21950,A,N,G,B,B,A,D,-,A,A,0,Y,,,,Y,,A,01,0,0,1,0,1,0,0,0,0,-,-,37.76582,-122.40748,"SAN FRANCISCO","SAN FRANCISCO",-122.40755998,37.76576993
8375886,2017,2017-06-14,3801,2017-05-20,0016,271,SOUTH,6,5,7,3801,0,0,0,,0,3B12E,"5TH ST","BRYANT ST",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,1,2,A,-,09,21800,A,F,A,C,A,A,H,-,C,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.40028996,37.77779999
8375885,2017,2017-06-13,3801,2017-05-23,1255,868,TENDE,2,5,7,3801,0,0,0,,0,3J4,"TAYLOR ST","EDDY ST",35.00,N,N,A,-,N,,,,,,,,,,Y,4,0,1,2,A,-,03,22350,,N,C,E,A,A,H,-,A,A,0,,,Y,,Y,,C,02,0,0,1,0,0,0,0,0,1,-,-,37.78408,-122.41097,"SAN FRANCISCO","SAN FRANCISCO",-122.4109682,37.78425506
8375882,2017,2017-06-14,3801,2017-05-18,1932,209,NORTH,4,5,7,3801,0,0,0,,0,,"PINE ST","GOUGH ST",275.00,W,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,21,22106,,N,G,B,E,A,H,-,A,D,0,Y,,,,Y,,-,-,0,0,1,0,1,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.42635981,37.78888977
8375881,2017,2017-06-13,3801,2017-05-30,0652,1887,NORTH,2,5,7,3801,0,0,0,,0,4B2C,"POLK ST","PACIFIC AV",0.00,,Y,B,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21801,A,N,D,C,A,A,H,-,A,A,0,,,Y,,Y,,A,01,0,0,1,0,0,0,0,0,1,-,-,37.79491,-122.42167,"SAN FRANCISCO","SAN FRANCISCO",-122.42157987,37.79502998
8375878,2017,2017-06-14,3801,2017-05-17,1905,1188,TENDE,3,5,7,3801,0,0,0,,0,3J13D,"MARKET ST","4TH ST",339.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,17,22517,,N,H,E,A,A,H,-,A,D,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.40671883,37.78504091
8375877,2017,2017-06-13,3801,2017-05-27,0945,73,RICHM,6,5,7,3801,0,0,0,,0,4B6D,"GEARY BL","11TH AV",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,1,2,A,-,12,21453,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,-,-,37.78067,-122.46977,"SAN FRANCISCO","SAN FRANCISCO",-122.46966,37.78082996
8375874,2017,2017-06-14,3801,2017-05-17,1753,4175,SOUTH,3,5,7,3801,0,0,0,,0,4B3B,"HARRISON ST","9TH ST",5.00,E,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,00,21453,,N,B,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.41003738,37.77253939
8375873,2017,2017-06-13,3801,2017-05-16,0040,A21115,BAYVI,2,5,7,3801,0,0,0,,0,3C13E,"PALOU AV","LANE ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,22450,A,F,B,C,A,A,H,-,C,-,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.38902996,37.73292998
8375869,2017,2017-06-13,3801,2017-05-05,1354,1620,BAYVI,5,5,7,3801,0,0,0,,0,3C15A,"PALOU ST","JENNINGS ST",34.00,E,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,05,21651,A,F,B,C,A,A,H,-,A,D,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.38520414,37.73074589
8375865,2017,2017-06-13,3801,2017-05-12,0918,556,MISSI,5,5,7,3801,0,0,0,,0,3D13A,"14TH ST","VALENCIA ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,H,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.42217989,37.76814989
8375861,2017,2017-06-13,3801,2017-05-11,1855,278,TARAV,4,5,7,3801,0,0,0,,0,3I12D,"LINCOLN WY","35TH AV",0.00,,Y,B,-,N,,,,,,,,,,Y,4,0,1,2,A,-,03,22350,A,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.4943899,37.7646999
8375858,2017,2017-07-12,3801,2017-05-25,2134,727,SOUTH,4,5,7,3801,0,0,0,,0,,"HOWARD ST","1ST ST",40.00,W,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,08,22107,,N,B,J,A,A,H,-,C,A,0,,,,,Y,,-,,0,0,1,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.3961383,37.78847261
8375857,2017,2017-06-13,3801,2017-05-11,1822,000054,NORTH,4,5,7,3801,0,0,0,,0,3E13D,"FRANKLIN ST","CHESTNUT ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,07,21658,A,F,B,C,A,A,H,-,A,D,0,,,Y,,Y,,A,01,0,0,1,0,0,0,0,0,1,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.42637996,37.80206994
8375854,2017,2017-06-14,3801,2017-05-25,1857,2116,E,4,5,7,3801,0,0,0,,0,002,"GOUGH ST","GOLDEN GATE AV",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,10,21950,A,N,G,B,B,A,H,-,A,A,0,Y,,,,Y,,-,,0,0,1,0,1,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.42372996,37.78060995
8375853,2017,2017-06-13,3801,2017-05-11,0930,164,NORTH,4,5,7,3801,0,0,0,,0,COE,"BAY ST","FRANKLIN ST",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,1,2,A,-,09,21800,A,N,D,D,A,A,H,-,A,A,0,,,Y,,Y,,A,01,0,0,1,0,0,0,0,0,1,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.42673996,37.80394989
8375850,2017,2017-06-14,3801,2017-05-25,1715,A21524,TARAV,4,5,7,3801,0,0,0,,0,002,"20TH AV","JUDAH ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,10,21950,A,N,G,B,B,A,H,-,A,D,0,Y,,,,Y,,A,01,0,0,1,0,1,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.47808996,37.76165
8375849,2017,2017-06-13,3801,2017-05-12,1655,1436,COD,5,5,7,3801,0,0,0,,0,3D14D,"ALAMEDA ST","SAN BRUNO AV",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21650,1,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.40575995,37.76849997
8375847,2017,2017-08-28,3801,2017-05-06,1753,2214,MISSI,6,5,7,3801,0,0,0,,0,4CAR,"21ST ST","POTRERO AV",37.00,W,N,A,-,N,,,,,,,,,,Y,4,0,1,2,A,-,03,22350,,M,C,C,A,A,H,-,C,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.40690764,37.7577521
8375846,2017,2018-03-22,3801,2017-05-25,1255,1117,TENDE,4,5,7,3801,0,0,0,,0,3J55C,"GOLDEN GATE","LARKIN ST",14.00,E,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,11,21453,D,N,G,B,E,A,H,-,A,A,0,Y,,,,Y,,N,60,0,0,1,0,1,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.41710215,37.78144609
8375845,2017,2017-06-13,3801,2017-05-08,1732,825,BAYVI,1,5,7,3801,0,0,0,,0,3C13D,"SILVER AV","BOWDOIN ST",15.00,S,N,A,-,N,,,,,,,,,,N,4,0,2,2,A,-,21,22106,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.41267656,37.73013181
8375841,2017,2017-06-13,3801,2017-05-07,1923,2455,SOUTH,7,5,7,3801,0,0,0,,0,0B1,"FOLSOM ST","ESSEX ST",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,1,2,A,-,12,21453,A,N,A,E,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.39568998,37.78637998
8375840,2017,2017-06-12,3801,2017-05-13,2330,2172,NORTH,6,5,7,3801,0,0,0,,0,002,"GEARY ST","FILLMORE ST",62.00,E,N,A,-,N,,,,,,,,,,Y,3,0,1,2,A,-,01,23152,A,N,C,E,A,A,H,-,C,D,0,,,,,Y,Y,A,01,0,1,0,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.43273741,37.7845533
8375839,2017,2017-06-13,3801,2017-05-21,2116,2287,NORTH,7,5,7,3801,0,0,0,,0,3E60,"DIVISADERO ST","BUSH ST",0.00,,Y,B,-,N,,,,,,,,,,Y,3,0,2,2,A,-,09,21801,A,N,D,C,A,A,H,-,C,A,0,,,Y,,Y,,A,01,0,2,0,0,0,0,0,0,1,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.44004998,37.78619
8375838,2017,2017-06-13,3801,2017-05-04,0620,628,SOUTH,4,5,7,3801,0,0,0,,0,3B14A,"9TH ST","12TH ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,3,A,-,03,22350,A,N,D,C,A,A,H,-,A,D,0,,,Y,,Y,,C,02,0,0,1,0,0,0,0,0,1,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.46841989,37.74711
8375836,2017,2017-06-12,3801,2017-05-13,1845,283,RICHM,6,5,7,3801,0,0,0,,0,3G15D,"BALBOA ST","45TH AV",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,22450,A,F,D,D,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.50591997,37.77531995
8375835,2017,2017-06-13,3801,2017-05-18,1211,403,SOUTH,4,5,7,3801,0,0,0,,0,4CAR,"MISSION ST","10TH ST",24.00,E,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,08,22107,,N,B,G,A,A,H,-,A,D,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.41585097,37.77532638
8375834,2017,2017-07-31,3801,2017-05-03,2255,658,MISSI,3,5,7,3801,0,0,0,,0,3D63,"16TH ST","DOLORES ST",120.00,W,N,B,-,N,,,,,,,,,,N,4,0,2,3,A,-,03,22350,,N,C,C,A,A,H,-,C,A,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.42685374,37.76461179
